     Time	  Accel	     IntAccel	     SG1	   SG2	      SG3	       
    9.708000    56.923117    16.371844     2.587060    -1.612077  17.26311653 
    9.709000    62.600617     7.175214     1.648860     0.576223  14.75921653 
    9.710000    59.761817    -0.182056     1.961560    -1.612077   4.11761653 
    9.711000    59.761817    -0.182056     0.085360     2.764423   0.67481653 
    9.712000    59.761817     3.496544     3.525160     9.641523   0.67481653 
    9.713000    58.815617     9.014534     2.899760    18.394223   1.92671653 
    9.714000    66.385617    12.693184     4.150560    25.583923  -2.76808347 
    9.715000    70.170617    10.853864     2.274360    15.893423  -5.89788347 
    9.716000    71.116917    10.853864    -2.728940     9.016323  -1.82908347 
    9.717000    74.901917    -2.021456    -6.481440    -1.299377   3.49171653 
    9.718000    76.794417     3.496544    -5.856040    -2.550077   0.67481653 
    9.719000    68.278117     9.014534    -3.667140     0.263623  -1.51608347 
    9.720000    62.600617    12.693184    -6.794140     4.327323  -0.89018347 
    9.721000    70.170617     7.175214   -13.673740     4.639923   6.62151653 
    9.722000    73.955617     1.657244   -11.797440     1.514023  16.63711653 
    9.723000    78.686917    -3.860756    -6.481440     2.139223   9.43841653 
    9.724000    75.848117    -7.539356    -4.917940     1.826623   0.67481653 
    9.725000    70.170617    -5.700056    -2.103540     4.952523   1.30081653 
    9.726000    74.901917     1.657244    -1.478140     7.765923   4.74361653 
    9.727000    81.525617    -0.182056    -3.979840     4.327323  -0.26418347 
    9.728000    86.256917     5.335884     1.336160     0.888823  -2.45508347 
    9.729000    86.256917     5.335884     5.401360     7.765923  -7.46288347 
    9.730000    82.471917     1.657244     7.903060    16.518623   3.17871653 
    9.731000    85.310717    -2.021456     9.466560    12.142223  14.13321653 
    9.732000    87.203217     3.496544     6.026760     4.639923  12.25531653 
    9.733000    88.149417     7.175214     1.648860     4.014723   7.24751653 
    9.734000    96.665717     3.496544     5.714060     5.577723  13.50721653 
    9.735000   100.450717    -3.860756    10.717360     2.451823  16.63711653 
    9.736000    93.826917    -0.182056     7.903060    -2.550077  16.32411653 
    9.737000    96.665717     5.335884     2.274360    -3.487077  10.69041653 
    9.738000    95.719417    10.853864     0.710760     3.702123  -1.51608347 
    9.739000    92.880717    12.693184    -5.543340    10.891923  -6.21088347 
    9.740000    90.988217     7.175214   -19.302440     9.641523  -0.57718347 
    9.741000    92.880717     3.496544   -22.116740    11.204523  13.19431653 
    9.742000    93.826917    -0.182056   -10.546640    11.204523  12.25531653 
    9.743000   100.450717     3.496544     3.525160    13.392623  -2.14208347 
    9.744000   106.128417     1.657244     8.841160    13.392623  -7.14988347 
    9.745000   102.343217     5.335884     7.903060    10.891923  -3.39398347 
    9.746000   102.343217    -0.182056     7.903060     4.639923   0.36181653 
    9.747000   102.343217    -0.182056     9.466560     0.263623   9.75141653 
    9.748000   103.289417    -3.860756     5.714060    -0.048977  16.01111653 
    9.749000   104.235417     7.175214    10.404660     2.451823  16.01111653 
    9.750000   102.343217    10.853864    10.091960     4.639923   8.49951653 
    9.751000    98.558217    14.532515     9.466560    -1.924077   4.74361653 
    9.752000    92.880717     7.175214     7.903060    -6.926077   3.80471653 
    9.753000    97.611917     3.496544    -0.227340    -1.299377   5.36961653 
    9.754000    98.558217     5.335884    -4.917940     0.888823   3.80471653 
    9.755000   102.343217     7.175214    -1.478140    -3.175077   0.36181653 
    9.756000    98.558217     1.657244    10.091960    -8.176077   5.68261653 
    9.757000    97.611917    -2.021456    16.971460   -10.365077  12.56831653 
    9.758000   102.343217    -3.860756    14.782560    -3.487077   8.49951653 
    9.759000   106.128417    -5.700056     4.775960     9.328923   0.36181653 
    9.760000   106.128417    -2.021456    -3.354440    15.268223  -6.83688347 
    9.761000   111.805417     5.335884    -4.292540    11.517123  -8.08878347 
    9.762000   116.537417    10.853864     0.085360     7.765923  -3.70698347 
    9.763000   109.913417    16.371844    -6.168740     2.139223   1.92671653 
    9.764000    99.504417     7.175214    -8.670440    -0.986777   8.49951653 
    9.765000    97.611917     7.175214    -1.478140     4.014723  12.56831653 
    9.766000    95.719417    12.693184     0.710760     7.453323  13.19431653 
    9.767000    93.826917    10.853864    -0.540040     2.764423  10.06441653 
    9.768000    91.934417    12.693184    -4.292540     3.702123   6.30851653 
    9.769000    94.773217    16.371844    -4.292540    13.392623   6.30851653 
    9.770000    95.719417    12.693184     1.023460    12.142223   2.23971653 
    9.771000    96.665717     5.335884     1.648860     7.453323   1.61371653 
    9.772000    90.041917     3.496544    -4.917940     7.765923   5.05661653 
    9.773000    85.310717     3.496544    -6.794140     7.453323  10.06441653 
    9.774000    83.418117     1.657244    -7.106840     5.577723   8.18651653 
    9.775000    85.310717     9.014534    -3.354440     1.514023  11.94231653 
    9.776000    89.095717    16.371844     0.398060     3.702123  10.69041653 
    9.777000    93.826917    20.050494     7.590360     9.016323  11.00341653 
    9.778000    97.611917    23.729144     6.339460     7.140723   2.86571653 
    9.779000    91.934417    20.050494    -1.790840     1.514023  -0.26418347 
    9.780000    91.934417    16.371844    -5.543340    -0.986777  -1.51608347 
    9.781000    88.149417    16.371844    -3.354440     4.639923   4.74361653 
    9.782000    84.364417    10.853864    -2.728940     9.954123   5.99561653 
    9.783000    88.149417     5.335884    -2.416240    14.955623  -1.82908347 
    9.784000    91.934417     7.175214     3.837860     8.703723  -7.46288347 
    9.785000    82.471917     9.014534     8.841160    -1.612077  -5.27198347 
    9.786000    78.686917     1.657244     5.088660     0.263623   2.86571653 
    9.787000    75.848117     1.657244    -0.227340     3.702123   4.43061653 
    9.788000    72.063117    -0.182056     1.648860    10.891923   7.56051653 
    9.789000    70.170617   -11.218056    -0.227340     7.453323   5.99561653 
    9.790000    69.224417   -11.218056    -5.856040     1.201423   4.74361653 
    9.791000    74.901917    -9.378756    -9.921240     8.391123   6.93451653 
    9.792000    76.794417   -13.057356   -10.859340     7.140723   9.12541653 
    9.793000    76.794417   -20.414656   -13.048340     2.764423   6.62151653 
    9.794000    69.224417   -33.289956   -11.797440     7.140723  -0.57718347 
    9.795000    66.385617   -40.647256   -14.299140    17.143823   0.67481653 
    9.796000    62.600617   -27.771956    -7.732240    22.457923   2.86571653 
    9.797000    63.546817   -14.896656    -0.540040    19.332023   6.93451653 
    9.798000    65.439317   -13.057356    -0.540040    19.957223   1.92671653 
    9.799000    57.869317   -18.575356    -5.230640    21.520123  -5.58498347 
    9.800000    53.138117   -25.932656    -7.106840    18.706823   0.67481653 
    9.801000    49.353117   -33.289956    -3.041740    19.019423  12.88131653 
    9.802000    52.191817   -31.450656     0.398060    15.893423  17.26311653 
    9.803000    50.299317   -29.611356    -2.416240     6.515523  15.38521653 
    9.804000    48.406817   -29.611356   -10.233940     3.076923  10.37741653 
    9.805000    55.976817   -33.289956    -9.608540     4.639923   5.05661653 
    9.806000    60.708117   -36.968656   -14.611840     9.016323   7.24751653 
    9.807000    59.761817   -35.129256   -23.054940    14.330423   9.12541653 
    9.808000    55.976817   -36.968656   -20.240540    15.580823   7.24751653 
    9.809000    56.923117   -42.486556   -10.859340     6.515523   5.05661653 
    9.810000    58.815617   -46.165256    -3.667140    -0.048977   4.74361653 
    9.811000    55.030617   -49.843856    -2.728940     8.391123   6.93451653 
    9.812000    58.815617   -57.201256    -4.917940    19.019423   7.56051653 
    9.813000    62.600617   -59.040556    -8.983140    19.019423   2.86571653 
    9.814000    55.976817   -60.879856    -9.608540    11.517123  -6.21088347 
    9.815000    55.030617   -64.558556   -12.422840    15.580823  -5.89788347 
    9.816000    53.138117   -66.397856   -11.172040    22.770523   0.04881653 
    9.817000    56.923117   -59.040556   -11.484740    27.459523   0.67481653 
    9.818000    57.869317   -55.361856    -9.608540    21.832723   0.04881653 
    9.819000    59.761817   -55.361856    -4.292540    13.392623  -2.14208347 
    9.820000    56.923117   -66.397856    -1.478140    13.705223 -10.27978347 
    9.821000    48.406817   -70.076456    -2.416240    18.706823 -13.09658347 
    9.822000    44.621817   -70.076456    -4.605240    21.520123  -5.27198347 
    9.823000    48.406817   -62.719156   -10.233940    15.580823   4.74361653 
    9.824000    57.869317   -71.915856   -19.927840     5.265123   7.56051653 
    9.825000    55.030617   -75.594456   -19.615140     3.389523  10.69041653 
    9.826000    51.245617   -71.915856   -13.048340    12.767423   5.68261653 
    9.827000    43.675517   -66.397856    -5.543340    24.333523   4.74361653 
    9.828000    36.105517   -68.237156    -8.045040    28.709923   3.17871653 
    9.829000    37.998017   -73.755156   -10.859340    23.708323  -3.70698347 
    9.830000    45.568017   -71.915856   -14.611840    15.268223  -5.58498347 
    9.831000    53.138117   -70.076456   -20.240540    14.330423  -4.95898347 
    9.832000    48.406817   -77.433756   -24.931140    17.143823  -4.95898347 
    9.833000    40.836817   -84.791056   -20.553240    17.143823  -1.51608347 
    9.834000    37.998017   -84.791056   -13.048340    19.019423   2.55271653 
    9.835000    40.836817   -81.112456   -12.110140    22.457923  -0.89018347 
    9.836000    48.406817   -73.755156   -22.116740    18.394223   0.04881653 
    9.837000    54.084317   -73.755156   -29.621740    12.142223   1.61371653 
    9.838000    52.191817   -81.112456   -23.993040     8.391123   5.36961653 
    9.839000    45.568017   -90.308856   -17.738840    15.893423   5.05661653 
    9.840000    48.406817   -92.148856   -17.113440    16.206023   1.61371653 
    9.841000    57.869317   -92.148856   -15.549940     9.954123  -8.08878347 
    9.842000    65.439317   -95.826856   -12.735540     9.328923  -9.96678347 
    9.843000    74.901917  -106.862856   -14.611840     8.078523  -9.02778347 
    9.844000    80.579417  -103.184856   -19.302440    10.579323  -8.08878347 
    9.845000    85.310717   -99.505856   -13.986440    14.955623  -8.71478347 
    9.846000    89.095717  -101.344856    -8.983140    13.705223   4.74361653 
    9.847000    99.504417  -105.023856    -8.670440    14.330423  12.56831653 
    9.848000   101.396917  -119.737856    -8.983140    15.893423  13.50721653 
    9.849000   104.235417  -128.934856   -17.113440    11.204523   9.12541653 
    9.850000   112.752417  -130.773856   -27.120040     3.389523   6.93451653 
    9.851000   128.838417  -130.773856   -26.181940     3.389523   6.62151653 
    9.852000   137.354417  -130.773856   -15.862640    12.454823   4.43061653 
    9.853000   138.300417  -128.934856    -2.416240    18.081623  -1.82908347 
    9.854000   136.408417  -125.255856     3.212460    18.394223   5.05661653 
    9.855000   146.817417  -121.577856     1.961560    20.895023  14.44621653 
    9.856000   154.387417  -125.255856    -1.165440    16.831223  13.19431653 
    9.857000   161.957417  -127.095856    -8.670440    10.579323   8.18651653 
    9.858000   159.118417  -127.095856   -11.797440    11.204523  -3.39398347 
    9.859000   163.849417  -132.613856    -8.357740    16.518623   0.67481653 
    9.860000   170.473417  -127.095856    -4.917940    20.269823  11.00341653 
    9.861000   175.204417  -127.095856    -2.103540    18.394223  12.25531653 
    9.862000   178.043417  -134.452856    -3.667140    10.891923   1.30081653 
    9.863000   187.506417  -141.809856    -7.732240     8.391123  -4.01998347 
    9.864000   201.699417  -139.970856   -12.422840    12.454823   2.55271653 
    9.865000   210.216417  -139.970856    -5.543340    15.580823   5.99561653 
    9.866000   209.269417  -138.131856     3.525160    12.767423   6.93451653 
    9.867000   206.431417  -134.452856     0.085360    16.831223   9.43841653 
    9.868000   213.054417  -130.773856    -3.354440    15.268223  -0.26418347 
    9.869000   222.517417  -125.255856    -1.165440    15.893423  -7.14988347 
    9.870000   232.926417  -132.613856    -5.543340    15.268223  -2.45508347 
    9.871000   234.818417  -143.649856    -7.732240    12.142223   6.30851653 
    9.872000   244.281417  -145.488856    -9.921240     0.576223  15.69821653 
    9.873000   253.743417  -138.131856    -9.921240    -7.551077  18.20201653 
    9.874000   258.474417  -139.970856   -12.422840    -3.800077  10.06441653 
    9.875000   266.045417  -139.970856   -17.113440     3.076923  -2.14208347 
    9.876000   265.098417  -145.488856   -19.927840     6.515523   0.36181653 
    9.877000   276.453417  -152.845856    -8.983140     3.702123  16.01111653 
    9.878000   285.916417  -154.685856     6.026760     4.639923  22.58391653 
    9.879000   291.593417  -145.488856    10.404660    11.829723  19.76701653 
    9.880000   292.540417  -134.452856     0.710760    15.268223  12.25531653 
    9.881000   302.002417  -128.934856    -3.354440     6.515523   1.61371653 
    9.882000   314.303417  -125.255856    -0.540040     0.263623  -4.64598347 
    9.883000   322.820417  -134.452856    -2.103540     1.826623  -1.82908347 
    9.884000   327.551417  -132.613856    -3.667140     1.514023   5.05661653 
    9.885000   332.282417  -128.934856    -1.165440     1.514023   5.05661653 
    9.886000   337.960417  -130.773856     2.899760    -0.361577  -7.14988347 
    9.887000   342.691417  -132.613856     9.466560    -2.550077 -12.78368347 
    9.888000   341.745417  -138.131856    12.280960     0.263623  -6.21088347 
    9.889000   339.852417  -132.613856    10.091960     7.765923   0.36181653 
    9.890000   348.369417  -130.773856     3.837860     7.453323   2.86571653 
    9.891000   365.401417  -128.934856     1.961560     0.263623   3.80471653 
    9.892000   372.971417  -127.095856     2.899760    -5.050077  -1.51608347 
    9.893000   369.186417  -127.095856     4.463260    -9.427077  -6.83688347 
    9.894000   373.917417  -121.577856     1.961560    -5.363077  -5.58498347 
    9.895000   382.434417  -119.737856    -9.295840     5.265123  -4.01998347 
    9.896000   388.111417  -116.059856   -13.048340     4.327323  -0.57718347 
    9.897000   386.219417  -108.701856    -9.608540    -5.988077   3.49171653 
    9.898000   388.111417  -114.219856    -1.790840    -5.988077   3.49171653 
    9.899000   392.842417  -117.898856    -7.419540     3.076923   0.67481653 
    9.900000   396.627417  -117.898856   -16.488040    14.017823   2.23971653 
