     Time	  Accel	     IntAccel	     SG1	   SG2	      SG3	       
    9.578000    14.954258    46.011962     3.587684     3.476844   3.64735130 
    9.579000    10.222998    51.529962     7.965684    -3.087756   2.08245130 
    9.580000    14.008008    47.851262     7.027684    -2.149956  -1.36044870 
    9.581000    15.900518    40.493962     5.151684    11.604344  -0.73444870 
    9.582000    12.115508    42.333362    -0.164316    19.106644  -5.11624870 
    9.583000     4.545488    40.493962    -3.917316     7.853144   1.76945130 
    9.584000     7.384242    38.654662    -3.604316     0.350844   8.34215130 
    9.585000    14.008008    34.976062    -4.229316     2.851644  11.47205130 
    9.586000    15.900518    31.297362    -1.728316     5.664944  10.22005130 
    9.587000    14.008008    33.136662    -2.978316     6.602744   1.45645130 
    9.588000    11.169248    40.493962    -0.477316     7.540544  -3.55134870 
    9.589000    14.954258    38.654662     4.213684     9.728744  -1.36044870 
    9.590000    10.222998    40.493962    10.780684    10.041344   1.45645130 
    9.591000     4.545488    46.011962     6.714684     5.664944   7.09015130 
    9.592000     5.491738    44.172662    -9.545316     5.664944  16.16685130 
    9.593000     8.330498    49.690662   -27.057316     3.164244  13.34995130 
    9.594000    11.169248    53.369262   -23.304316    -2.462556  -1.04744870 
    9.595000    14.954258    57.047962    -4.855316    -6.213656 -15.75784870 
    9.596000    17.793018    58.887262    12.343684     0.663444 -15.75784870 
    9.597000    14.954258    64.405262     7.965684     7.540544 -12.00204870 
    9.598000    14.954258    57.047962    -2.666316     9.416144 -12.31494870 
    9.599000     9.276748    40.493962   -12.360316     6.915344 -10.43704870 
    9.600000     7.384242    33.136662   -13.923316     4.101944  -9.18514870 
    9.601000     5.491738    38.654662    -6.105316     4.101944  -7.93314870 
    9.602000     7.384242    49.690662     3.900684    -6.213656  -3.55134870 
    9.603000     9.276748    57.047962     8.278684   -13.402956  -2.29944870 
    9.604000     4.545488    62.566262    12.656684    -8.089256  -2.92534870 
    9.605000     9.276748    57.047962    10.467684     3.789344  -2.61234870 
    9.606000    12.115508    57.047962    -2.978316     9.416144   3.02135130 
    9.607000    12.115508    58.887262   -16.112316     5.039744   9.59405130 
    9.608000    15.900518    71.762262   -15.174316    -2.149956   2.39535130 
    9.609000    19.685518    73.602262    -7.356316    -2.462556  -6.36824870 
    9.610000    23.470518    75.441262    -4.229316     3.476844 -11.06304870 
    9.611000    26.309318    71.762262    -2.666316     5.352344  -9.81104870 
    9.612000    23.470518    73.602262     3.900684     1.288644  -6.99424870 
    9.613000    22.524318    77.280262     3.587684    -0.899556  -8.87214870 
    9.614000    23.470518    73.602262     2.337684    -2.775156 -14.81884870 
    9.615000    31.986818    75.441262     2.337684     2.226444 -12.62794870 
    9.616000    28.201818    80.959262     7.965684     0.350844  -5.11624870 
    9.617000    23.470518    79.120262     8.278684    -0.899556  -4.49034870 
    9.618000    18.739318    71.762262     4.838684    -7.776656  -7.93314870 
    9.619000    17.793018    66.244262    -4.855316   -12.777956  -3.86434870 
    9.620000    24.416818    57.047962    -9.858316    -6.838856  -3.55134870 
    9.621000    21.578018    58.887262    -4.542316     3.476844  -9.81104870 
    9.622000    18.739318    64.405262    -1.728316    11.916944  -6.99424870 
    9.623000    22.524318    68.084262    -0.164316    11.291744  -1.04744870 
    9.624000    29.148018    60.726262    -2.666316     3.789344  -1.98644870 
    9.625000    24.416818    42.333362    -2.666316    -2.775156  -0.73444870 
    9.626000    22.524318    44.172662     0.773684     0.350844  -5.11624870 
    9.627000    21.578018    60.726262     7.340684     5.039744 -11.37604870 
    9.628000    31.040518    64.405262     7.027684     5.039744 -15.44484870 
    9.629000    31.040518    68.084262    -1.415316     7.853144 -11.68904870 
    9.630000    27.255518    71.762262    -3.291316     7.540544  -4.49034870 
    9.631000    25.363018    73.602262    -5.480316     3.164244  -1.36044870 
    9.632000    27.255518    77.280262    -3.604316     3.164244   2.39535130 
    9.633000    33.879318    82.798262     1.086684    -0.586956   7.40315130 
    9.634000    33.879318    82.798262    -3.291316    -4.650756  11.47205130 
    9.635000    38.610618    75.441262    -8.607316     3.789344   9.28115130 
    9.636000    35.771818    62.566262    -5.480316     9.728744   1.45645130 
    9.637000    32.933018    58.887262     1.398684    13.167244  -7.93314870 
    9.638000    38.610618    58.887262     3.275684     8.790944  -5.74224870 
    9.639000    49.965618    73.602262     4.213684    -2.462556  -4.17734870 
