     Time	  Accel	     IntAccel	     SG1	   SG2	      SG3	       
    9.581000    40.449790    38.592123     8.764197     3.228286  -8.17547417 
    9.582000    41.395990    49.628123     5.012197     0.414286  -1.28967417 
    9.583000    35.718490    56.985423    -0.303803    -3.961714   6.84792583 
    9.584000    31.933490    55.146023    -6.870803     1.352286   5.59602583 
    9.585000    33.825990    51.467423    -9.059803     7.604286   1.21422583 
    9.586000    29.094790    44.110123    -2.180803    11.043286  -0.97677417 
    9.587000    24.363490    42.270823    -1.554803     1.977286   3.40512583 
    9.588000    18.685990    47.788723    -8.746803    -3.961714   4.65702583 
    9.589000    20.578490    47.788723   -11.874803    -4.274714  -1.60267417 
    9.590000    19.632190    42.270823    -8.746803    -1.460714  -4.10657417 
    9.591000    20.578490    33.074123    -6.557803     0.414286  -0.03777417 
    9.592000    28.148490    31.234823    -9.685803     7.291286  -0.66377417 
    9.593000    32.879790    33.074123    -9.372803    16.044286  -5.04557417 
    9.594000    33.825990    36.752823    -9.997803    16.044286 -16.93907417 
    9.595000    32.879790    42.270823   -10.310803    11.043286 -17.87797417 
    9.596000    30.987290    44.110123    -4.681803    -2.085714  -6.92347417 
    9.597000    26.255990    42.270823     0.634197    -8.963714   5.59602583 
    9.598000    32.879790    38.592123     0.946197    -8.650714  10.29082583 
    9.599000    40.449790    38.592123    -8.746803     2.602286   9.66482583 
    9.600000    43.288490    42.270823   -12.186803     6.979286   7.47392583 
    9.601000    43.288490    45.949423    -8.746803     2.290286  11.22972583 
    9.602000    32.879790    49.628123    -1.241803    -4.899714   4.03102583 
    9.603000    30.987290    47.788723     4.074197    -8.963714  -5.67157417 
    9.604000    33.825990    38.592123     3.448197     0.727286  -9.74037417 
    9.605000    40.449790    27.556123    -1.241803    14.169286   0.27522583 
    9.606000    43.288490    31.234823    -3.430803    14.481286   8.41292583 
    9.607000    45.181090    40.431423     0.634197     6.979286  10.29082583 
    9.608000    44.234790    34.913523     4.074197     5.103286   6.84792583 
    9.609000    46.127290    36.752823     6.888197     6.666286  -5.35857417 
    9.610000    48.966090    27.556123     4.074197    -2.711714  -9.74037417 
    9.611000    45.181090    27.556123     0.321197    -6.774714  -5.04557417 
    9.612000    42.342290    20.198823   -14.062803    -4.274714  -0.03777417 
    9.613000    46.127290    29.395523   -13.124803     1.977286  -4.73257417 
    9.614000    51.804790    22.038223    -3.743803     4.791286 -13.49617417 
    9.615000    57.482290    23.877523    -1.554803     1.977286  -9.74037417 
    9.616000    58.428590    22.038223    -8.434803    -0.835714   1.21422583 
    9.617000    57.482290    18.359523    -6.245803    -2.085714   3.09212583 
    9.618000    48.966090    18.359523     0.321197    -2.398714   4.65702583 
    9.619000    41.395990    20.198823     1.885197     0.102286   1.52712583 
    9.620000    46.127290    20.198823     2.197197    -1.460714  -3.79357417 
    9.621000    50.858590    22.038223     4.699197    -9.900714  -7.23647417 
    9.622000    53.697290    31.234823     5.950197   -19.278714  -0.03777417 
    9.623000    40.449790    31.234823     2.510197   -15.840714   5.90902583 
    9.624000    35.718490    20.198823    -3.118803    -7.087714   7.78692583 
    9.625000    39.503490     9.162923    -2.492803     3.853286   7.16092583 
    9.626000    44.234790    -3.712377    -0.929803    11.043286   3.40512583 
    9.627000    45.181090    -1.873077    -2.805803     8.854286  -8.80137417 
    9.628000    47.073590    -7.391077    -7.808803     7.604286 -14.12217417 
    9.629000    47.073590    -3.712377    -8.746803     8.854286  -7.86247417 
    9.630000    52.751090     9.162923    -2.180803     9.792286   1.52712583 
    9.631000    61.267290    18.359523    11.266197     7.291286   7.47392583 
    9.632000    61.267290    27.556123    11.266197    10.730286   6.22192583 
    9.633000    48.019790    27.556123     3.135197    11.668286   2.77912583 
    9.634000    41.395990    27.556123    -6.245803     3.853286  -2.54167417 
    9.635000    41.395990    29.395523    -9.372803     2.290286  -2.22867417 
    9.636000    43.288490    27.556123    -5.307803    10.417286  -4.10657417 
    9.637000    35.718490    27.556123    -2.805803     7.604286   0.90122583 
    9.638000    30.040990    33.074123    -8.121803     2.915286   0.58822583 
    9.639000    32.879790    33.074123   -12.186803    -0.522714  -5.98447417 
    9.640000    39.503490    27.556123   -10.310803    10.105286 -12.87027417 
    9.641000    50.858590    22.038223    -7.808803    14.794286  -3.16767417 
    9.642000    59.374790    29.395523     0.634197     6.666286   8.72582583 
    9.643000    57.482290    31.234823     8.139197    -4.586714  13.10772583 
    9.644000    46.127290    27.556123     4.699197    -2.398714   7.78692583 
    9.645000    35.718490    27.556123    -1.867803     5.728286 -10.05337417 
    9.646000    37.610990    22.038223    -2.492803     4.478286 -23.82477417 
    9.647000    37.610990    16.520223    -7.183803     6.354286 -16.62607417 
    9.648000    39.503490    12.841523   -11.561803     3.540286  -3.16767417 
    9.649000    39.503490     5.484223    -4.369803     4.478286   0.90122583 
    9.650000    47.073590     7.323623    -4.369803    -2.398714   3.09212583 
    9.651000    42.342290    14.680923   -15.313803    -0.835714   4.03102583 
    9.652000    34.772290    16.520223   -13.124803    -0.210714  -2.85467417 
    9.653000    38.557290    18.359523    -1.554803     2.290286  -1.91567417 
    9.654000    48.019790    25.716823     2.510197    10.730286   4.34402583 
    9.655000    43.288490    27.556123     4.074197    11.980286  14.04662583 
    9.656000    31.933490    12.841523     5.637197    10.105286  17.80252583 
    9.657000    29.094790     1.805623    -0.616803    14.794286  13.10772583 
    9.658000    37.610990    -1.873077    -6.870803    18.545286   1.21422583 
    9.659000    43.288490    -3.712377    -4.994803    10.417286  -5.04557417 
    9.660000    38.557290     1.805623    -4.994803     3.228286  -8.48837417 
    9.661000    36.664790     1.805623    -3.430803     5.103286  -5.35857417 
    9.662000    38.557290    -3.712377    -4.369803     9.792286  -5.35857417 
    9.663000    35.718490     3.644923     5.012197    16.044286 -11.61827417 
    9.664000    44.234790    -0.033677    15.956197    16.669286  -5.67157417 
    9.665000    58.428590     5.484223    15.331197     6.041286  -0.66377417 
    9.666000    64.106090     7.323623     5.324197     0.414286   4.97002583 
    9.667000    52.751090    11.002223    -5.307803     0.414286   8.41292583 
    9.668000    42.342290     9.162923    -8.434803     3.228286   3.40512583 
    9.669000    33.825990     3.644923     2.823197     2.915286  -1.91567417 
    9.670000    39.503490    -1.873077    13.142197     4.165286  -5.04557417 
    9.671000    42.342290     1.805623    10.640197    14.169286  -5.04557417 
    9.672000    42.342290    11.002223    -0.616803    21.671286   1.21422583 
    9.673000    40.449790     1.805623    -5.619803    21.671286   0.90122583 
    9.674000    45.181090    -5.551677   -11.561803    19.483286  -0.35077417 
    9.675000    42.342290   -12.908977   -19.066803    12.606286   5.59602583 
    9.676000    42.342290    -7.391077   -12.186803    -1.460714   3.71802583 
    9.677000    44.234790    -5.551677    -1.554803     0.102286  -1.28967417 
    9.678000    43.288490   -11.069677    -2.180803    10.105286  -1.91567417 
    9.679000    39.503490    -7.391077    -4.994803    11.355286   4.03102583 
    9.680000    33.825990     7.323623     0.634197     5.416286  13.42062583 
    9.681000    29.094790    12.841523     2.510197     6.979286  13.73362583 
    9.682000    30.987290    -3.712377     3.135197    11.355286   4.97002583 
    9.683000    41.395990    -9.230377     3.135197    15.419286  -4.73257417 
    9.684000    45.181090    -3.712377     1.885197    19.795286  -2.85467417 
    9.685000    42.342290     9.162923    -3.743803    18.545286  -5.67157417 
    9.686000    46.127290    16.520223   -12.186803    20.420286  -8.48837417 
    9.687000    49.912290     9.162923    -9.685803    21.671286   1.84012583 
    9.688000    52.751090    -1.873077   -11.561803    15.732286  11.22972583 
    9.689000    48.019790   -11.069677   -18.753803     8.542286   7.47392583 
    9.690000    47.073590    -3.712377   -21.255803    -1.148714   0.90122583 
    9.691000    47.073590     1.805623   -14.688803     2.602286  -3.16767417 
    9.692000    42.342290     3.644923    -6.245803    11.355286   3.40512583 
    9.693000    38.557290   -11.069677    -2.180803    19.170286   0.27522583 
    9.694000    42.342290    -9.230377    -0.303803    19.483286  -6.29747417 
    9.695000    48.019790    -3.712377    -4.994803    19.483286   0.58822583 
    9.696000    51.804790     3.644923    -6.557803    16.044286   8.41292583 
    9.697000    58.428590    -1.873077    -9.372803    11.668286   2.77912583 
    9.698000    57.482290    -3.712377   -17.502803     5.416286  -0.35077417 
    9.699000    53.697290    -1.873077   -16.564803    11.043286  -5.04557417 
    9.700000    54.643590    -0.033677   -10.623803    14.794286  -3.16767417 
    9.701000    55.589790    -0.033677    -7.496803     7.291286   4.65702583 
    9.702000    53.697290    -1.873077   -14.062803     3.228286   9.35182583 
    9.703000    52.751090    -1.873077   -18.753803     0.414286   6.84792583 
    9.704000    53.697290    -0.033677   -15.313803     7.604286   2.46612583 
    9.705000    56.536090     5.484223    -6.557803    11.043286   8.72582583 
    9.706000    61.267290    16.520223    -0.929803     3.540286  10.29082583 
    9.707000    61.267290    12.841523    -2.805803    -4.274714  -0.66377417 
    9.708000    62.213590    11.002223    -9.997803     3.853286  -8.17547417 
    9.709000    64.106090     5.484223   -10.935803    16.669286 -10.36637417 
    9.710000    66.944890     5.484223    -7.183803    20.733286  -3.79357417 
    9.711000    68.837390     1.805623    -4.056803    10.105286   8.72582583 
    9.712000    76.407390     3.644923    -0.616803     6.354286  12.48172583 
    9.713000    83.031190    11.002223     6.262197     5.416286   2.46612583 
    9.714000    72.622390     1.805623     8.764197     4.791286  -8.48837417 
    9.715000    63.159890    -1.873077     3.761197     4.478286  -6.92347417 
    9.716000    66.944890    -5.551677    -2.805803     3.228286  -0.66377417 
    9.717000    73.568590     1.805623    -5.932803     6.041286   1.21422583 
    9.718000    78.299890     5.484223    -2.492803     9.167286  -3.16767417 
    9.719000    74.514890     1.805623     1.259197    11.043286  -9.74037417 
    9.720000    73.568590    -1.873077    -6.245803    11.980286 -17.56507417 
    9.721000    72.622390    -0.033677   -15.313803    11.043286 -19.44297417 
    9.722000    74.514890    -0.033677   -12.812803    10.730286  -7.54947417 
    9.723000    81.138690    -3.712377    -9.372803     9.792286  -4.10657417 
    9.724000    89.654890    -3.712377    -5.932803     3.853286  -5.35857417 
    9.725000    93.439890     1.805623    -1.867803     0.727286  -8.17547417 
    9.726000    90.601190     1.805623    -3.118803     2.290286 -13.49617417 
    9.727000    88.708690    -1.873077    -3.743803     7.604286 -13.18317417 
    9.728000    85.869890     3.644923    -4.369803     1.665286  -5.67157417 
    9.729000    88.708690     7.323623    -1.241803    -4.586714   2.77912583 
    9.730000    94.386190     3.644923    -4.056803    -3.961714   9.97782583 
    9.731000    97.224890    -0.033677    -9.059803     1.665286   8.72582583 
    9.732000    93.439890    -1.873077    -8.121803     5.103286   4.34402583 
    9.733000   101.010390     3.644923     0.008197     0.727286  -2.22867417 
    9.734000   107.633390    -3.712377     1.259197    -4.274714 -12.24427417 
    9.735000   104.795390    -5.551677     0.321197    -0.835714 -14.74817417 
    9.736000   101.956390    -5.551677     2.510197     8.229286 -11.93127417 
    9.737000    99.117390    -3.712377     3.135197    12.293286  -6.92347417 
    9.738000   101.956390    -3.712377    -0.303803     8.542286   1.21422583 
    9.739000   114.257390    -7.391077     2.510197     0.102286   8.09992583 
    9.740000   121.827390   -11.069677     1.885197    -0.522714   1.84012583 
    9.741000   126.558390    -5.551677    -3.118803     6.041286  -1.28967417 
    9.742000   125.612390    -0.033677    -5.932803     6.041286  10.91672583 
    9.743000   118.042390    -3.712377    -4.994803     9.480286  10.91672583 
    9.744000   117.096390    -1.873077    -4.056803    16.357286   7.47392583 
    9.745000   125.612390    -5.551677    -6.557803    21.358286   2.77912583 
    9.746000   128.451390    -7.391077    -1.867803    18.858286  -2.85467417 
    9.747000   133.182390   -12.908977     6.888197    18.858286  -4.73257417 
    9.748000   135.075390    -0.033677    11.578197    16.669286   0.90122583 
    9.749000   134.128390     3.644923     2.197197    16.357286   4.97002583 
    9.750000   131.290390     1.805623    -4.056803    19.170286  -1.60267417 
    9.751000   133.182390     7.323623     2.510197    13.231286  -9.74037417 
    9.752000   137.913390    -0.033677     2.510197    13.543286 -12.55727417 
    9.753000   148.322390    -3.712377    -2.492803    10.105286  -7.86247417 
    9.754000   160.623390    -1.873077    -9.372803     6.666286  -5.67157417 
    9.755000   153.053390     7.323623   -10.623803     3.540286  -7.23647417 
    9.756000   149.268390     1.805623    -6.870803    11.980286  -0.97677417 
    9.757000   146.430390    -1.873077    -5.932803    16.982286   0.90122583 
    9.758000   145.483390   -11.069677    -6.870803    11.668286  -0.35077417 
    9.759000   144.537390    -9.230377   -10.310803    11.980286  -5.67157417 
    9.760000   150.215390    -3.712377     0.321197    13.856286  -5.98447417 
    9.761000   154.000390    -0.033677     9.702197     9.792286   0.90122583 
    9.762000   160.623390    -9.230377    13.142197     8.542286   9.35182583 
    9.763000   159.677390   -11.069677     3.448197     7.604286  10.91672583 
    9.764000   160.623390    -0.033677   -10.310803     2.915286   3.71802583 
    9.765000   162.516390    11.002223   -10.310803     1.665286  -2.85467417 
    9.766000   161.570390     5.484223    -7.496803     7.604286  -4.10657417 
    9.767000   161.570390    -3.712377   -10.935803    16.044286  -4.41957417 
    9.768000   158.731390    -9.230377    -6.245803    24.797286  -6.29747417 
    9.769000   160.623390    -1.873077    -4.056803    22.609286  -2.54167417 
    9.770000   168.194390    -0.033677    -3.118803    14.169286  -0.97677417 
    9.771000   179.549390   -11.069677     0.008197    16.669286   7.16092583 
    9.772000   180.495390   -11.069677    -0.616803    21.046286   7.16092583 
    9.773000   174.817390    -9.230377    -2.492803    19.483286  12.16872583 
    9.774000   174.817390    -5.551677   -10.935803    14.169286  13.73362583 
    9.775000   175.764390    -3.712377   -15.313803     7.291286  13.42062583 
    9.776000   175.764390    -0.033677   -15.313803     2.915286  13.10772583 
    9.777000   175.764390     1.805623   -16.251803     0.102286   5.59602583 
    9.778000   173.871390   -18.426977   -14.062803    -4.586714  -1.91567417 
    9.779000   175.764390   -31.302277   -12.499803     4.791286  -2.85467417 
    9.780000   179.549390   -36.820257   -15.313803     8.542286  -7.23647417 
    9.781000   183.334390   -44.177557    -9.372803     6.354286 -12.87027417 
    9.782000   178.602390   -49.695537    -9.372803     4.791286 -12.87027417 
    9.783000   175.764390   -53.374177    -9.685803     2.915286  -9.11437417 
    9.784000   181.441390   -64.410177    -2.805803     8.854286  -3.48057417 
    9.785000   184.280390   -57.052877    -3.118803    17.920286   1.84012583 
    9.786000   187.119390   -55.213477   -13.124803    24.172286   4.97002583 
    9.787000   192.796390   -58.892177   -19.378803    21.983286   5.59602583 
    9.788000   193.742390   -55.213477   -17.190803    16.044286   8.41292583 
    9.789000   194.689390   -42.338237   -11.874803    11.980286  11.85572583 
    9.790000   188.065390   -49.695537   -10.310803    13.231286  13.42062583 
    9.791000   190.904390   -49.695537    -8.121803    17.607286   9.66482583 
    9.792000   190.904390   -27.623577    -2.492803    21.046286   8.09992583 
    9.793000   193.742390   -12.908977     3.135197    20.420286   5.28302583 
    9.794000   198.474390   -16.587677     1.572197    15.106286  -1.60267417 
    9.795000   204.151390   -25.784277    -2.492803     9.480286  -5.67157417 
    9.796000   205.097390   -18.426977    -4.056803     7.917286  -6.92347417 
    9.797000   202.259390    -9.230377    -9.059803    13.231286  -6.29747417 
    9.798000   189.011390    -7.391077   -10.935803    21.358286  -2.85467417 
    9.799000   186.172390   -12.908977   -14.062803    24.484286  -6.92347417 
    9.800000   184.280390    -0.033677   -15.626803    16.044286 -12.24427417 
    9.801000   182.387390    16.520223   -15.939803     7.604286 -12.55727417 
    9.802000   185.226390    25.716823   -15.001803    14.481286  -6.61047417 
    9.803000   184.280390    22.038223   -19.691803    21.983286  -0.66377417 
    9.804000   183.334390    18.359523   -19.691803    21.983286   1.21422583 
    9.805000   180.495390    11.002223   -19.378803    20.420286   4.03102583 
    9.806000   182.387390    16.520223   -20.004803    18.545286   8.41292583 
    9.807000   178.602390     7.323623   -18.128803    17.295286   3.40512583 
    9.808000   175.764390    -3.712377   -12.499803    20.420286  -1.28967417 
    9.809000   175.764390    -1.873077   -11.874803    19.170286  -5.04557417 
    9.810000   182.387390    -0.033677   -12.186803    15.419286  -0.66377417 
    9.811000   193.742390    -5.551677    -6.245803    15.106286   4.65702583 
    9.812000   195.635390   -14.748377    -8.121803    12.606286  10.29082583 
    9.813000   194.689390   -18.426977   -15.626803    16.669286  11.54272583 
    9.814000   203.205390   -23.944977    -9.685803    18.545286  10.29082583 
    9.815000   202.259390   -36.820257    -3.743803    19.170286  -0.66377417 
    9.816000   204.151390   -44.177557    -4.994803    16.982286  -8.48837417 
    9.817000   212.667390   -46.016887    -5.619803    18.545286  -9.74037417 
    9.818000   209.829390   -46.016887   -10.310803    28.861286 -10.05337417 
    9.819000   206.044390   -60.731477   -17.502803    33.550286 -10.67927417 
    9.820000   205.097390   -73.606777   -22.506803    30.424286  -0.03777417 
    9.821000   208.882390   -73.606777   -24.694803    21.046286   7.47392583 
    9.822000   205.097390   -68.088777   -24.694803    14.794286   5.59602583 
    9.823000   206.990390   -80.964077   -26.571803    11.668286   3.71802583 
    9.824000   219.291390   -92.000077   -30.949803    22.609286   5.90902583 
    9.825000   224.969390   -97.517977   -30.949803    31.049286   5.28302583 
    9.826000   220.237390  -103.035977   -23.444803    28.235286   5.28302583 
    9.827000   206.044390  -108.553977   -18.753803    14.794286  10.91672583 
    9.828000   207.936390  -123.268577   -13.437803     5.416286  12.16872583 
    9.829000   212.667390  -132.465177   -13.750803     3.228286   5.59602583 
    9.830000   210.775390  -141.662277   -20.942803     5.416286  -0.03777417 
    9.831000   204.151390  -147.180277   -30.323803    16.357286  -1.28967417 
    9.832000   206.044390  -150.858277   -36.890803    25.422286   4.65702583 
    9.833000   208.882390  -154.537277   -23.444803    29.173286  11.22972583 
    9.834000   207.936390  -158.216277    -5.932803    26.047286   7.47392583 
    9.835000   202.259390  -160.055277    -1.241803    27.298286  -5.98447417 
    9.836000   197.527390  -165.573277    -7.808803    26.672286 -12.24427417 
    9.837000   203.205390  -183.966277   -22.818803    23.859286 -10.05337417 
    9.838000   208.882390  -183.966277   -40.017803    21.046286  -4.73257417 
    9.839000   209.829390  -182.127277   -44.395803    23.859286  -0.97677417 
    9.840000   213.614390  -191.323277   -38.141803    26.047286   2.46612583 
    9.841000   219.291390  -196.841277   -30.323803    26.985286   2.15312583 
    9.842000   221.184390  -195.002277   -31.887803    27.298286   4.34402583 
    9.843000   224.022390  -202.359277   -34.388803    26.672286   5.90902583 
    9.844000   224.022390  -209.717277   -35.952803    22.296286   4.97002583 
    9.845000   223.076390  -211.556277   -32.825803    27.298286   1.84012583 
    9.846000   225.915390  -218.913277   -21.567803    35.113286   9.97782583 
    9.847000   235.377390  -220.753277   -17.190803    38.551286  14.98562583 
    9.848000   242.947390  -222.592277   -15.313803    33.550286   5.59602583 
    9.849000   248.625390  -231.789277   -15.939803    31.361286  -1.28967417 
    9.850000   250.517390  -235.467277   -23.444803    25.422286  -0.97677417 
    9.851000   247.679390  -233.628277   -26.883803    17.607286  -3.79357417 
    9.852000   252.410390  -244.664277   -21.255803    20.420286 -10.36637417 
    9.853000   262.819390  -253.860277   -15.001803    31.674286 -10.99227417 
    9.854000   271.335390  -253.860277   -13.437803    30.111286  -2.54167417 
    9.855000   273.228390  -244.664277   -11.561803    17.295286   0.90122583 
    9.856000   271.335390  -250.182277   -15.626803     8.854286   8.41292583 
    9.857000   273.228390  -253.860277   -20.942803    16.982286  13.42062583 
    9.858000   275.120390  -253.860277   -25.320803    35.113286  15.29862583 
    9.859000   281.744390  -250.182277   -30.636803    43.865286   4.34402583 
    9.860000   292.153390  -248.342277   -31.887803    37.301286  -5.35857417 
    9.861000   293.099390  -250.182277   -33.763803    30.424286   5.28302583 
    9.862000   287.421390  -246.503277   -27.822803    31.987286   8.09992583 
    9.863000   288.368390  -237.307277   -20.942803    38.551286  -4.73257417 
    9.864000   290.260390  -231.789277   -23.756803    35.425286 -12.87027417 
    9.865000   293.099390  -233.628277   -33.138803    35.738286  -1.91567417 
    9.866000   294.991390  -237.307277   -34.701803    37.926286   9.66482583 
    9.867000   293.099390  -246.503277   -31.574803    40.427286   5.59602583 
    9.868000   289.314390  -246.503277   -28.760803    44.803286  -0.03777417 
    9.869000   290.260390  -253.860277   -35.014803    41.052286  -4.41957417 
    9.870000   294.991390  -248.342277   -37.203803    40.114286  -6.92347417 
    9.871000   304.454390  -248.342277   -36.890803    42.927286 -16.93907417 
    9.872000   314.863390  -253.860277   -37.203803    39.801286 -14.12217417 
    9.873000   324.325390  -257.539277   -40.017803    41.052286  -4.10657417 
    9.874000   333.788390  -257.539277   -40.642803    42.615286   2.77912583 
    9.875000   338.519390  -264.896277   -39.704803    38.864286   3.09212583 
    9.876000   344.197390  -281.450277   -32.825803    31.987286  -1.28967417 
    9.877000   338.519390  -294.326277   -39.392803    33.862286  -2.54167417 
    9.878000   338.519390  -299.844277   -45.333803    38.864286  -0.03777417 
    9.879000   341.358390  -303.522277   -43.144803    39.489286  -3.79357417 
    9.880000   348.928390  -314.558277   -37.515803    35.425286  -3.16767417 
    9.881000   360.283390  -318.237277   -29.385803    39.801286  -4.41957417 
    9.882000   368.799390  -316.398277   -30.010803    42.302286  -7.54947417 
    9.883000   371.638390  -314.558277   -40.330803    42.927286  -8.17547417 
    9.884000   379.208390  -312.719277   -44.082803    40.114286  -9.74037417 
    9.885000   389.617390  -309.040277   -39.704803    38.238286  -4.73257417 
    9.886000   393.402390  -310.880277   -35.639803    45.116286   2.77912583 
    9.887000   398.133390  -320.076277   -35.326803    51.368286   2.15312583 
    9.888000   404.757390  -327.434277   -41.581803    47.929286   4.03102583 
    9.889000   415.165390  -329.273277   -45.646803    40.739286   4.65702583 
    9.890000   425.574390  -332.952277   -45.333803    38.551286   5.90902583 
    9.891000   433.144390  -338.469277   -43.457803    38.551286   1.21422583 
    9.892000   444.499390  -345.827277   -29.072803    34.175286  -4.10657417 
    9.893000   452.069390  -347.666277   -24.069803    28.548286  -4.73257417 
    9.894000   455.854390  -351.345277   -25.007803    34.487286   2.77912583 
    9.895000   456.801390  -349.505277   -28.447803    41.364286  12.16872583 
    9.896000   461.532390  -351.345277   -30.636803    42.615286  14.67262583 
    9.897000   469.102390  -356.863277   -30.636803    36.676286   7.47392583 
