     Time	  Accel	     IntAccel	     SG1	   SG2	      SG3	       
    9.637000     0.629851    -2.291799     1.865403     6.952554 -13.23755623 
    9.638000     1.576151   -17.006369     9.995803     3.201554 -13.55055623 
    9.639000     7.253661   -31.721069    14.999103    -1.175446 -12.61155623 
    9.640000    10.092421   -26.203069    15.624503     0.075554 -14.48955623 
    9.641000    15.769931   -15.167069     7.494103    -0.862446 -17.30635623 
    9.642000    11.984922   -18.845769    -7.828497    -1.487446 -19.81025623 
    9.643000    13.877431   -18.845769   -12.519097     6.639554 -13.55055623 
    9.644000    11.984922   -20.685069    -0.010797     7.577554  -6.35185623 
    9.645000     2.522391   -24.363669     8.432203    -1.487446   1.15984377 
    9.646000     4.414901   -26.203069     6.556003    -6.489446   7.10654377 
    9.647000     1.576151   -29.881669     8.744903    -1.487446   0.22084377 
    9.648000     4.414901   -35.399669     4.367003     2.263554 -10.42065623 
    9.649000     2.522391   -35.399669     2.490803     3.513554 -14.17655623 
    9.650000     5.361151   -35.399669     8.744903     4.451554 -16.36745623 
    9.651000    10.092421   -28.042369    10.308503     1.012554 -15.11545623 
    9.652000     8.199911   -22.524369     7.806803    -1.487446  -7.91675623 
    9.653000     0.629851   -17.006369     3.428903     3.513554  -7.91675623 
    9.654000     2.522391   -15.167069    -1.887097     4.451554  -8.54275623 
    9.655000     4.414901    -9.649069     0.301903     3.826554  -8.22975623 
    9.656000    10.092421    -5.970469    12.184703     2.263554  -6.03885623 
    9.657000    11.038671    -5.970469    21.253203     2.575554  -5.72585623 
    9.658000    11.038671     5.065502    14.686403    -0.237446  -9.16875623 
    9.659000     5.361151     8.744151     6.243303    -2.425446 -13.86355623 
    9.660000     7.253661     8.744151     3.116203     0.387554 -11.35965623 
    9.661000     5.361151    12.422811     4.054303     5.701554  -0.09215623 
    9.662000     0.629851    25.298131    11.872003    -0.550446   0.84684377 
    9.663000     0.629851    21.619431    14.686403    -6.176446  -0.71805623 
    9.664000    -0.316349    19.780131    11.246603    -3.050446   2.09874377 
    9.665000    -5.047649     8.744151     6.556003     1.950554   7.41954377 
    9.666000    -6.940149     5.065502     8.744903     2.888554   9.61044377 
    9.667000    -1.262649     1.386851    15.311803    -3.988446   7.41954377 
    9.668000    -1.262649    -2.291799    15.311803    -3.676446  -0.71805623 
    9.669000    -6.940149    -2.291799     1.240003    -0.237446  -6.66485623 
    9.670000    -1.262649    -5.970469    -5.952297    -0.237446  -3.53495623 
    9.671000     2.522391   -15.167069   -13.457097     0.700554  -1.34405623 
    9.672000    -2.208849    -7.809769   -13.457097     5.389554  -3.84795623 
    9.673000    -4.101349    -7.809769    -9.391997    -2.738446  -3.84795623 
    9.674000     4.414901    -4.131129    -9.079297   -10.240446  -0.40515623 
    9.675000     9.146161    -5.970469    -9.079297   -10.553446   0.84684377 
    9.676000     6.307411   -11.488469    -5.639597    -8.990446  -1.34405623 
    9.677000    -0.316349   -17.006369     2.490803   -12.741446  -3.53495623 
    9.678000     3.468651   -15.167069     6.868703   -10.553446  -3.84795623 
    9.679000     4.414901    -7.809769     4.054303    -9.928446   2.72474377 
    9.680000     1.576151   -15.167069     3.741603    -8.365446  12.74034377 
    9.681000    10.092421   -13.327769    -0.010797    -4.613446  13.36634377 
    9.682000    11.038671    -5.970469    -8.453897    -1.800446   3.35074377 
    9.683000     7.253661    -0.452479    -8.766597    -1.487446 -10.42065623 
    9.684000     3.468651     3.226171    -2.199797    -2.425446 -17.30635623 
    9.685000     4.414901     5.065502     0.927303    -1.487446 -10.42065623 
    9.686000     7.253661    10.583481    -6.264997     2.575554  -1.97005623 
    9.687000    13.877431    19.780131    -7.515797     4.764554  -2.90895623 
    9.688000    13.877431    17.940831    -3.137897     8.202554 -15.74145623 
    9.689000     3.468651    10.583481    -3.137897     5.076554 -19.49735623 
    9.690000    -0.316349    14.262131    -7.828497    -0.237446 -14.17655623 
    9.691000    -2.208849    17.940831    -7.828497    -2.425446   0.53384377 
    9.692000    -0.316349    25.298131    -2.825197    -2.738446  12.11434377 
    9.693000     5.361151    32.655431    -1.887097    -0.550446  12.11434377 
    9.694000    11.984922    32.655431   -12.206097     8.515554   3.03774377 
    9.695000     9.146161    30.816031   -18.460097    13.829554  -0.09215623 
    9.696000     6.307411    30.816031   -13.457097     8.515554  -1.03105623 
    9.697000     6.307411    25.298131    -0.323597     1.325554  -4.78695623 
    9.698000     6.307411    19.780131     4.054303     6.952554 -11.98565623 
    9.699000     6.307411    19.780131     4.992503    10.703554 -18.55835623 
    9.700000     9.146161    16.101431     9.057603     3.826554 -14.17655623 
    9.701000    12.931175    17.940831     0.614603    -2.113446 -10.10765623 
    9.702000     8.199911    17.940831    -6.577697    -2.425446 -12.29865623 
    9.703000    -5.047649    17.940831   -13.457097    -0.237446 -16.05445623 
    9.704000    -9.778849    23.458731    -8.453897     5.076554 -10.42065623 
    9.705000    -0.316349    27.137431    -0.010797     9.140554  -4.16095623 
    9.706000     7.253661    19.780131     1.240003     9.765554  -6.03885623 
    9.707000     4.414901    17.940831    -0.636297     3.201554 -16.36745623 
    9.708000     8.199911    25.298131    -0.636297    -0.550446 -22.94015623 
    9.709000     6.307411    25.298131     2.490803     1.012554 -18.24535623 
    9.710000    11.984922    23.458731     1.552703    13.516554  -6.66485623 
    9.711000    12.931175    17.940831    -0.010797    20.081554  -2.59605623 
    9.712000    11.038671    17.940831    -6.890397     9.140554  -2.59605623 
    9.713000     8.199911    14.262131    -8.141197     6.014554  -0.71805623 
    9.714000     2.522391    16.101431    -9.391997    13.516554  -5.72585623 
    9.715000     5.361151    16.101431    -5.326897    18.830554 -10.42065623 
    9.716000     5.361151    17.940831    -2.825197    16.017554 -10.73365623 
    9.717000     6.307411    23.458731    -2.199797    14.141554  -6.03885623 
    9.718000     9.146161    25.298131    -4.701397    10.390554  -7.60385623 
    9.719000     6.307411    27.137431    -8.141197     4.451554  -9.79475623 
    9.720000     6.307411    23.458731    -8.141197     2.888554  -7.60385623 
    9.721000     5.361151    14.262131    -8.453897     8.827554  -4.78695623 
    9.722000     2.522391    16.101431    -5.952297    10.703554  -5.09995623 
    9.723000     0.629851    32.655431     0.614603    10.703554  -3.53495623 
    9.724000     4.414901    34.494731     4.992503     6.327554   0.84684377 
    9.725000    10.092421    27.137431    -0.948997     0.075554   2.41174377 
    9.726000     7.253661    19.780131    -8.141197    -7.114446   1.78584377 
    9.727000     1.576151    16.101431    -7.515797   -10.240446  -2.90895623 
    9.728000     1.576151    27.137431    -5.639597    -3.676446  -1.34405623 
    9.729000     3.468651    28.976731    -5.952297     3.201554   0.84684377 
    9.730000     8.199911    21.619431    -9.079297     6.014554   2.41174377 
    9.731000     0.629851    19.780131   -12.206097    10.703554   2.72474377 
    9.732000   -10.725149    21.619431   -12.519097     8.515554   3.35074377 
    9.733000    -8.832649    16.101431    -5.326897     5.389554   6.79354377 
    9.734000     6.307411    16.101431     2.178103     7.264554  11.17544377 
    9.735000    12.931175    23.458731     5.305203     4.138554   5.85464377 
    9.736000     8.199911    23.458731    -3.450597     0.700554  -0.09215623 
    9.737000    -4.101349    30.816031   -13.144097     2.575554  -6.35185623 
    9.738000    -3.155149    19.780131   -11.893697     7.889554  -7.29085623 
    9.739000     1.576151    12.422811    -1.261697     9.140554  -1.03105623 
    9.740000    10.092421     8.744151     4.679803    12.891554   5.85464377 
    9.741000     4.414901     8.744151     4.679803     9.140554   4.28964377 
    9.742000    -3.155149     6.904831    -0.948997    -0.862446   2.09874377 
    9.743000    -5.993849    19.780131    -3.450597    -4.926446   3.66374377 
    9.744000    -5.047649    23.458731    -4.075997    -0.237446   5.85464377 
    9.745000    -3.155149    27.137431    -4.075997     1.638554   3.03774377 
    9.746000    -1.262649    21.619431    -4.388697    -8.365446  -1.97005623 
    9.747000     9.146161    19.780131    -5.014097    -8.677446  -9.16875623 
    9.748000    10.092421    23.458731    -5.639597     1.950554  -6.66485623 
    9.749000     7.253661    25.298131    -2.512497    12.578554   1.78584377 
    9.750000     4.414901    14.262131     1.240003    16.017554   6.79354377 
    9.751000     1.576151    12.422811     4.054303     8.515554   3.35074377 
    9.752000     0.629851     8.744151     0.927303     4.764554  -4.78695623 
    9.753000     4.414901    10.583481     0.927303     8.515554  -5.09995623 
    9.754000     5.361151    21.619431     2.178103    14.454554   3.35074377 
    9.755000     4.414901    23.458731    -5.326897    19.768554   8.98454377 
    9.756000     7.253661    16.101431   -13.770097    25.395554  10.54944377 
    9.757000     8.199911    -0.452479   -10.330197    25.395554   2.72474377 
    9.758000     4.414901    -4.131129    -4.075997    20.393554  -5.09995623 
    9.759000     5.361151     1.386851    -4.075997    18.518554  -4.16095623 
    9.760000     5.361151    10.583481    -2.199797    18.830554  -2.90895623 
    9.761000    14.823681    12.422811     5.617903    16.955554  -1.97005623 
    9.762000    11.038671     8.744151     6.868703    10.703554   6.16764377 
    9.763000     3.468651    10.583481     6.868703     2.888554  11.17544377 
    9.764000    -8.832649    16.101431     6.868703     1.325554   7.10654377 
    9.765000    -6.940149    16.101431     8.744903    -2.113446  -3.84795623 
    9.766000     9.146161    14.262131     0.614603    -3.363446  -5.09995623 
    9.767000    19.554941    21.619431    -5.014097     0.075554   4.60264377 
    9.768000     8.199911    23.458731    -9.079297    12.891554   8.98454377 
    9.769000    -0.316349    14.262131    -5.952297    17.893554   4.91564377 
    9.770000    -3.155149    12.422811     0.301903    11.641554   2.09874377 
    9.771000     8.199911     6.904831     6.868703     8.515554   0.22084377 
    9.772000    11.984922    10.583481    10.308503    11.953554  -0.40515623 
    9.773000    14.823681    16.101431    12.184703    10.390554  -8.54275623 
    9.774000    12.931175    23.458731     9.057603    11.015554  -5.72585623 
    9.775000    11.038671    17.940831     0.614603    11.015554  -0.09215623 
    9.776000    10.092421     6.904831    -6.577697    11.641554   3.97674377 
    9.777000     4.414901     1.386851    -8.141197    12.266554   4.60264377 
    9.778000     6.307411    10.583481    -9.391997     5.701554   4.60264377 
    9.779000    10.092421    16.101431     3.741603     0.387554   8.04554377 
    9.780000    14.823681    12.422811    11.559303    -1.175446   8.67154377 
    9.781000    15.769931     6.904831     8.744903    -3.363446   1.47284377 
    9.782000    17.662441     5.065502    -4.701397     0.700554   1.15984377 
    9.783000    11.984922    14.262131   -15.021097     6.952554  -1.34405623 
    9.784000     9.146161    21.619431    -8.453897    14.454554   0.53384377 
    9.785000    13.877431    19.780131     0.927303     9.765554   1.78584377 
    9.786000    16.716181     6.904831     8.119503    -0.237446   0.22084377 
    9.787000    13.877431    -5.970469     6.868703     4.451554   3.03774377 
    9.788000    11.038671    -5.970469    -1.261697    11.641554   3.35074377 
    9.789000    16.716181    -4.131129    -9.079297    16.330554  -1.03105623 
    9.790000    22.393751     5.065502    -5.952297    19.143554  -3.53495623 
    9.791000    24.286251    14.262131    10.621203    28.521554  -1.34405623 
    9.792000    17.662441    14.262131    16.249903    24.145554   5.85464377 
    9.793000    15.769931    14.262131     9.370303     8.827554  14.30524377 
    9.794000    17.662441    10.583481    -0.636297    -4.926446  12.74034377 
    9.795000    14.823681    14.262131    -8.141197    -3.363446   4.91564377 
    9.796000    16.716181    23.458731    -4.701397    -2.425446   2.72474377 
    9.797000    15.769931    19.780131     6.868703    -2.113446  -0.09215623 
    9.798000    15.769931     1.386851    11.246603    -3.363446   0.53384377 
    9.799000    13.877431    -2.291799    -1.574397     1.638554   2.41174377 
    9.800000    12.931175     8.744151    -9.079297     7.889554  -1.03105623 
    9.801000    13.877431    17.940831    -2.512497     7.264554  -0.09215623 
    9.802000    14.823681    14.262131     0.301903     2.888554   3.66374377 
    9.803000    13.877431     3.226171    -6.577697    -1.800446   9.29744377 
    9.804000    15.769931    -2.291799    -6.264997    -1.800446  19.31304377 
    9.805000    19.554941     1.386851    -1.887097     4.451554  17.43514377 
    9.806000    22.393751    16.101431     1.865403    10.390554   4.28964377 
    9.807000    15.769931    17.940831     2.803503     8.515554  -4.16095623 
    9.808000    15.769931     5.065502    -1.261697    -0.550446  -5.41285623 
    9.809000    11.038671    -0.452479    -5.639597     0.075554  -0.09215623 
    9.810000     3.468651    -0.452479    -6.577697     0.387554   2.09874377 
    9.811000     0.629851     5.065502    -6.890397     0.075554   0.53384377 
    9.812000    10.092421     5.065502    -7.515797     0.700554  -2.28305623 
    9.813000    22.393751     8.744151    -5.639597     8.827554  -3.84795623 
    9.814000    29.017451     8.744151     1.865403    11.641554  -3.53495623 
    9.815000    26.178751    10.583481     6.243303    11.953554   1.15984377 
    9.816000    14.823681     6.904831    -6.890397    15.392554   4.91564377 
    9.817000    10.092421     1.386851   -11.580997    16.642554   4.60264377 
    9.818000    11.984922     1.386851    -7.203097     2.888554   1.15984377 
    9.819000    20.501191     6.904831     2.490803    -5.239446  -0.09215623 
    9.820000    22.393751     8.744151    -1.887097     1.950554   1.78584377 
    9.821000    20.501191     3.226171    -3.450597     9.765554   7.73254377 
    9.822000    24.286251    -2.291799    -7.515797     6.952554  15.24424377 
    9.823000    23.339951    -4.131129   -10.642897     9.452554  13.36634377 
    9.824000    23.339951    -0.452479    -1.574397    17.580554   7.10654377 
    9.825000    29.017451     5.065502     1.240003    18.518554   3.03774377 
    9.826000    28.071251    12.422811     1.865403    18.518554  -2.59605623 
    9.827000    22.393751    10.583481    -1.261697    18.830554  -2.90895623 
    9.828000    16.716181     6.904831    -0.323597    11.641554   7.10654377 
    9.829000    19.554941     5.065502     7.806803     5.076554  12.42734377 
    9.830000    20.501191     8.744151     6.243303     0.700554  10.54944377 
    9.831000    19.554941    17.940831     1.240003     0.700554   4.91564377 
    9.832000    21.447451     8.744151     1.240003     6.014554   4.60264377 
    9.833000    20.501191     5.065502     0.614603     9.140554   5.54164377 
    9.834000    26.178751    -2.291799     0.301903     6.327554   1.78584377 
    9.835000    27.124951    -2.291799     0.927303     2.888554   0.53384377 
    9.836000    20.501191    -0.452479    -1.261697     6.014554  -1.97005623 
    9.837000    19.554941     5.065502    -0.636297     5.389554   0.53384377 
    9.838000    17.662441     6.904831     2.490803     0.387554  -2.90895623 
    9.839000    22.393751     8.744151     3.741603     0.075554  -2.90895623 
    9.840000    22.393751     8.744151     7.494103    -0.862446   8.35854377 
    9.841000    19.554941     6.904831     4.054303    -3.050446  16.49614377 
    9.842000    24.286251     6.904831     3.428903    -0.237446  10.54944377 
    9.843000    28.071251    12.422811     5.617903    -3.363446  -1.65705623 
    9.844000    24.286251    10.583481    -0.323597    -6.176446  -5.72585623 
    9.845000    24.286251    14.262131    -7.828497    -1.800446  -3.22195623 
    9.846000    24.286251     8.744151    -7.515797    -2.425446  -1.97005623 
    9.847000    25.232451    -0.452479    -5.639597     1.012554  -3.22195623 
    9.848000    25.232451     3.226171    -4.075997    -3.988446  -1.97005623 
    9.849000    23.339951     8.744151    -5.014097    -5.864446   0.84684377 
    9.850000    27.124951    14.262131   -10.017397    -0.237446   6.48064377 
    9.851000    28.071251     6.904831    -8.766597    -0.550446   5.54164377 
    9.852000    33.748751    -5.970469    -5.014097    -1.800446   0.84684377 
    9.853000    35.641251   -17.006369     7.181403     1.325554  -0.09215623 
    9.854000    28.071251    -7.809769    10.933903     3.513554   1.47284377 
    9.855000    19.554941     5.065502    -1.261697     7.577554  -0.09215623 
    9.856000    14.823681    10.583481   -15.021097    12.578554  -1.97005623 
    9.857000    22.393751    10.583481   -17.835097     6.952554   4.60264377 
    9.858000    29.017451     5.065502    -8.453897     2.263554   7.41954377 
    9.859000    31.856251     6.904831     4.992503     3.826554   2.41174377 
    9.860000    37.533751     6.904831    11.246603     6.014554  -1.03105623 
    9.861000    37.533751     3.226171     6.868703     3.826554  -0.40515623 
    9.862000    38.479951     5.065502    -2.199797     0.075554   3.35074377 
    9.863000    35.641251     6.904831    -4.388697    -1.487446  10.86244377 
    9.864000    38.479951    -0.452479     0.927303     6.014554   7.41954377 
    9.865000    42.265051    -2.291799     0.301903     7.577554   5.22864377 
    9.866000    42.265051    -2.291799    -2.512497     8.827554  13.05334377 
    9.867000    40.372551     6.904831    -0.636297     8.515554  11.80134377 
    9.868000    37.533751    17.940831     4.054303     8.202554   3.03774377 
    9.869000    34.694951    16.101431    -0.323597     2.263554  -1.03105623 
    9.870000    41.318751    10.583481    -2.199797    -6.802446   6.79354377 
    9.871000    42.265051     5.065502    -5.639597    -7.427446   9.61044377 
    9.872000    43.211251     5.065502    -1.574397    -3.676446  10.86244377 
    9.873000    40.372551     8.744151     2.803503    -0.237446   2.41174377 
    9.874000    43.211251     6.904831    -4.701397    -4.926446  -2.28305623 
    9.875000    49.835051     6.904831   -14.083097    -7.427446  -0.09215623 
    9.876000    54.566251    -2.291799   -12.206097    -2.425446  13.05334377 
    9.877000    52.673751    -5.970469   -15.021097     3.201554  22.75594377 
    9.878000    52.673751    -0.452479    -6.890397     2.575554  18.37414377 
    9.879000    53.620051    12.422811     4.054303    -1.487446   7.73254377 
    9.880000    58.351351     6.904831     3.116203    -5.864446  -4.78695623 
    9.881000    64.975051     5.065502    -4.075997    -6.802446  -4.16095623 
    9.882000    61.190051    -2.291799    -2.512497     4.138554   3.03774377 
    9.883000    61.190051    -7.809769     1.240003     5.389554   4.60264377 
    9.884000    62.136351    -7.809769     4.054303     0.075554   3.35074377 
    9.885000    67.813851    -5.970469     8.119503    -6.489446   3.03774377 
    9.886000    72.545051    -2.291799     4.054303    -8.052446   0.22084377 
    9.887000    76.330151   -11.488469    -5.639597    -6.176446  -0.09215623 
    9.888000    82.007651   -15.167069    -5.014097    -2.425446   2.09874377 
    9.889000    71.598851    -7.809769     5.305203     4.451554  -1.03105623 
    9.890000    62.136351    -4.131129     5.617903     5.389554  -0.71805623 
    9.891000    68.760051    -5.970469     0.301903     4.764554   7.41954377 
    9.892000    79.168851   -22.524369    -4.701397     2.575554  12.74034377 
    9.893000    84.846351   -29.881669    -3.137897    -1.175446   6.79354377 
    9.894000    84.846351   -39.078369     0.301903     2.575554  -5.09995623 
    9.895000    84.846351   -37.238969    -3.763297    14.767554 -15.42845623 
    9.896000    85.792651   -42.756969   -10.017397     9.765554 -10.42065623 
    9.897000    86.738851   -48.274969    -9.391997     0.700554   0.84684377 
