     Time	  Accel	     IntAccel	     SG1	   SG2	      SG3	       
    9.577000    20.443477    24.841344     2.291096     1.434023  -6.26958763 
    9.578000    25.174787    23.002044    -0.835904     8.624023  -7.20848763 
    9.579000    29.905987    24.841344     4.480096     4.560023 -11.27728763 
    9.580000    24.228487    17.484044     0.727096    -3.879977 -13.15528763 
    9.581000    18.550967    15.644744     2.604096    -5.442977 -15.34618763 
    9.582000    20.443477    17.484044     6.982096    -0.753977 -15.34618763 
    9.583000    22.335977    21.162644    10.421096     4.872023 -12.52928763 
    9.584000    25.174787    21.162644    10.109096     8.624023  -5.64358763 
    9.585000    26.120987    10.126744     6.356096     9.561023  -8.77348763 
    9.586000    24.228487     2.769444    11.985096     2.372023 -11.27728763 
    9.587000    18.550967     4.608744    11.985096     0.496023  -4.39158763 
    9.588000    10.980947     8.287344    12.298096     5.498023   3.12001237 
    9.589000    10.980947     4.608744     6.982096     7.061023   7.50191237 
    9.590000    21.389727     8.287344     6.356096     4.560023   2.49411237 
    9.591000    20.443477    10.126744     6.669096     5.810023  -1.26178763 
    9.592000    24.228487    11.966044     1.040096     9.561023   0.61621237 
    9.593000    21.389727     8.287344    -1.148904    10.187023  -0.94878763 
    9.594000    19.497217    13.805344     1.666096     4.560023  -4.07858763 
    9.595000    19.497217    13.805344     0.727096     1.434023  -4.70458763 
    9.596000    21.389727    17.484044     2.916096    -3.879977  -1.57478763 
    9.597000    21.389727    19.323344     3.229096    -6.380977  -5.01758763 
    9.598000    17.604717    23.002044     6.982096    -6.067977  -9.71238763 
    9.599000    16.658467    21.162644     3.855096    -6.067977  -7.52148763 
    9.600000    18.550967    17.484044    -0.522904    -2.316977  -4.70458763 
    9.601000    24.228487    17.484044     6.669096    -2.629977  -2.51368763 
    9.602000    29.905987    17.484044    16.988096     1.121023  -2.51368763 
    9.603000    36.529787    13.805344    11.672096    -0.441977  -3.45268763 
    9.604000    32.744787     4.608744     0.102096    -7.318977  -1.88768763 
    9.605000    31.798487     4.608744     2.291096    -8.881977  -2.82668763 
    9.606000    28.959787    11.966044    14.174096    -3.254977  -6.58248763 
    9.607000    28.959787    15.644744    11.360096     4.872023  -5.95658763 
    9.608000    25.174787    21.162644     3.229096     8.624023  -1.57478763 
    9.609000    24.228487    21.162644     2.604096     4.247023   4.99801237 
    9.610000    18.550967    19.323344     7.607096    -7.943977   7.18891237 
    9.611000    11.927197    13.805344     7.920096   -10.756977   2.49411237 
    9.612000     9.088447    11.966044     0.102096    -3.879977  -4.07858763 
    9.613000    15.712211    15.644744    -9.904904    -1.066977 -10.96438763 
    9.614000    27.067287    17.484044    -4.900904    -2.629977 -15.34618763 
    9.615000    35.583487    26.680644     2.604096    -6.067977 -11.59028763 
    9.616000    27.067287    24.841344     5.418096    -9.819977 -15.65918763 
    9.617000    18.550967    30.359344     4.167096    -8.256977 -11.90328763 
    9.618000    17.604717    21.162644     3.542096    -9.819977   0.61621237 
    9.619000    21.389727    15.644744     4.167096   -13.882977   9.37981237 
    9.620000    21.389727    19.323344     5.731096   -12.632977   5.93691237 
    9.621000    20.443477    24.841344     7.920096    -3.879977  -4.39158763 
    9.622000    28.013487    23.002044     6.043096     1.746023  -1.26178763 
    9.623000    26.120987    21.162644     3.542096     3.935023   0.61621237 
    9.624000    18.550967    24.841344     7.294096     0.183023  -4.70458763 
    9.625000    10.980947    28.519944     8.858096    -5.755977  -3.45268763 
    9.626000    12.873457    30.359344     2.604096    -2.629977   4.68501237 
    9.627000    16.658467    32.198644     0.102096    -2.941977  17.83041237 
    9.628000    24.228487    28.519944     3.229096    -2.316977  20.02131237 
    9.629000    22.335977    19.323344     6.669096     3.935023  10.31871237 
    9.630000    13.819707    19.323344     7.920096     3.622023   2.49411237 
    9.631000    10.980947    19.323344     8.545096    -9.193977  -3.76568763 
    9.632000    12.873457    32.198644     6.043096   -17.946977  -0.00978763 
    9.633000    22.335977    37.716644    -0.835904   -16.383977   4.05901237 
    9.634000    31.798487    37.716644     2.916096    -9.506977   5.62391237 
    9.635000    30.852287    35.877244     6.669096    -6.693977   2.18111237 
    9.636000    28.959787    37.716644     1.666096    -5.755977   0.92911237 
    9.637000    23.282227    35.877244    -3.024904    -8.568977  -1.57478763 
    9.638000    15.712211    32.198644    -0.835904   -17.946977  -2.82668763 
    9.639000    17.604717    30.359344     2.604096   -20.447977  -2.20068763 
    9.640000    26.120987    34.037944     8.545096    -8.256977   0.30321237 
    9.641000    26.120987    32.198644    10.734096    -2.316977   9.37981237 
    9.642000    23.282227    24.841344     5.105096    -3.254977   8.44081237 
    9.643000    17.604717    13.805344    -0.835904    -1.066977   1.86811237 
    9.644000    17.604717    13.805344    -5.213904    -1.691977   0.30321237 
    9.645000    17.604717    15.644744    -9.278904    -2.629977   2.18111237 
    9.646000    22.335977    23.002044    -6.464904    -2.316977  -1.26178763 
    9.647000    28.013487    19.323344   -11.780904    -3.567977  -1.88768763 
    9.648000    30.852287    17.484044    -9.904904    -5.130977  -1.26178763 
    9.649000    29.905987    21.162644   -11.154904     0.183023   2.80711237 
    9.650000    28.959787    21.162644    -2.399904     1.434023   8.75381237 
    9.651000    24.228487    28.519944     6.669096    -2.316977   3.12001237 
    9.652000    19.497217    35.877244    12.610096    -8.881977  -2.82668763 
    9.653000    17.604717    32.198644    11.360096   -10.131977  -9.08638763 
    9.654000    23.282227    26.680644     2.916096   -13.882977 -17.22408763 
    9.655000    22.335977    24.841344    -3.024904   -15.445977 -16.59808763 
    9.656000    23.282227    21.162644     0.415096   -15.758977 -12.84228763 
    9.657000    30.852287    15.644744     8.232096   -16.071977  -6.89548763 
    9.658000    28.959787    24.841344     7.607096   -14.195977 -10.65138763 
    9.659000    24.228487    26.680644     0.727096    -8.881977 -13.78118763 
    9.660000    23.282227    34.037944    -3.337904    -4.192977 -10.96438763 
    9.661000    28.959787    30.359344    -3.024904    -3.254977  -6.58248763 
    9.662000    27.067287    23.002044     4.167096    -5.442977  -3.76568763 
    9.663000    16.658467    26.680644     5.418096    -2.004977  -0.00978763 
    9.664000    15.712211    34.037944     4.480096     0.496023   1.55511237 
    9.665000    17.604717    35.877244     5.105096     5.185023   0.92911237 
    9.666000    23.282227    26.680644     3.855096     8.311023   4.05901237 
    9.667000    19.497217    23.002044     2.916096     3.622023   5.93691237 
    9.668000    16.658467    21.162644     3.855096    -8.256977   8.75381237 
    9.669000    14.765958    26.680644    -0.835904   -10.756977  10.00581237 
    9.670000    14.765958    19.323344    -6.776904    -7.630977   4.68501237 
    9.671000    20.443477     6.448044    -5.838904    -3.567977  -2.20068763 
    9.672000    27.067287    15.644744    -3.337904    -3.879977  -4.70458763 
    9.673000    20.443477    15.644744     1.978096    -4.192977  -2.82668763 
    9.674000    18.550967    24.841344     2.916096    -6.693977   4.68501237 
    9.675000    20.443477    24.841344    -5.213904   -12.007977   4.05901237 
    9.676000    22.335977    26.680644   -15.845904    -6.067977  -2.20068763 
    9.677000    26.120987    24.841344   -12.092904     2.059023  -4.39158763 
    9.678000    29.905987    21.162644    -6.464904     6.748023  -8.46048763 
    9.679000    28.959787    19.323344    -2.086904    13.000023  -6.58248763 
    9.680000    24.228487    23.002044    -1.148904    14.250023  -4.39158763 
    9.681000    22.335977    21.162644     2.916096     6.748023  -1.88768763 
    9.682000    25.174787    15.644744    -2.399904    -5.755977   2.80711237 
    9.683000    17.604717    15.644744    -9.278904    -8.881977   8.75381237 
    9.684000    12.873457    17.484044    -9.904904    -6.693977  11.25771237 
    9.685000    14.765958    28.519944    -3.024904    -1.691977   8.44081237 
    9.686000    23.282227    30.359344     6.669096     1.434023   4.99801237 
    9.687000    30.852287    34.037944     4.167096    -2.629977   4.68501237 
    9.688000    30.852287    32.198644    -3.024904    -9.506977   1.86811237 
    9.689000    25.174787    24.841344     0.102096    -8.881977  -1.57478763 
    9.690000    22.335977    28.519944     4.793096    -2.629977  -2.51368763 
    9.691000    29.905987    15.644744     8.858096     7.686023  -0.63578763 
    9.692000    28.959787    17.484044     3.542096    11.437023   1.86811237 
    9.693000    17.604717    24.841344    -7.089904     4.560023   5.31101237 
    9.694000    13.819707    17.484044    -2.086904    -4.192977   1.24211237 
    9.695000    20.443477    11.966044     4.167096    -6.067977  -9.71238763 
    9.696000    24.228487    -0.909256     1.040096    -0.441977 -11.90328763 
    9.697000    26.120987    -6.427256    -0.522904    -5.442977   0.30321237 
    9.698000    21.389727   -10.105856    -0.835904   -10.131977  13.13561237 
    9.699000    12.873457   -10.105856    -6.776904    -7.318977  12.19671237 
    9.700000    12.873457   -15.623856    -9.591904    -5.442977   7.81491237 
    9.701000    24.228487   -19.302456    -3.962904    -5.130977   6.87591237 
    9.702000    28.013487   -22.981156     8.545096    -4.192977  12.50971237 
    9.703000    25.174787   -11.945156    11.360096    -7.943977  15.63951237 
    9.704000    19.497217    -4.587856     4.793096   -13.257977  13.76161237 
    9.705000    25.174787    -4.587856    -2.086904    -8.568977   8.12781237 
    9.706000    26.120987     8.287344    -1.460904     2.684023   4.99801237 
    9.707000    23.282227    23.002044     2.291096     3.309023   3.43301237 
    9.708000    21.389727    28.519944     2.916096    -4.192977  -1.26178763 
    9.709000    24.228487    13.805344     0.727096    -8.881977  -3.76568763 
    9.710000    24.228487     6.448044    -3.024904   -14.508977  -5.33058763 
    9.711000    20.443477     6.448044     5.731096   -11.694977  -7.83448763 
    9.712000    16.658467    13.805344    11.672096    -4.192977  -1.26178763 
    9.713000    25.174787    23.002044    13.861096     7.686023   6.24991237 
    9.714000    27.067287    28.519944     7.607096    18.939023   1.86811237 
    9.715000    19.497217    17.484044    -5.213904    13.313023  -4.07858763 
    9.716000    12.873457    11.966044   -15.220904     4.872023  -4.39158763 
    9.717000    11.927197     2.769444   -13.343904     1.121023  -5.01758763 
    9.718000    19.497217     8.287344   -10.216904     4.872023  -6.58248763 
    9.719000    23.282227    15.644744    -5.526904    -2.316977  -4.70458763 
    9.720000    22.335977    11.966044    -6.776904    -6.067977   0.92911237 
    9.721000    22.335977     2.769444   -16.158904     0.496023   1.55511237 
    9.722000    20.443477     6.448044   -15.532904     1.434023  -5.64358763 
    9.723000    22.335977    11.966044    -2.711904     1.746023 -12.84228763 
    9.724000    19.497217    15.644744     6.669096    -5.755977 -20.66698763 
    9.725000    13.819707    17.484044     6.043096   -17.946977 -14.72018763 
    9.726000    10.980947    10.126744    -1.148904    -8.568977  -2.51368763 
    9.727000    19.497217    11.966044    -9.278904    -1.691977   2.80711237 
    9.728000    21.389727     2.769444   -16.470904    -0.441977   4.99801237 
    9.729000    18.550967    -6.427256    -8.965904    -2.941977   0.92911237 
    9.730000     9.088447    -4.587856    -1.148904   -10.131977  -3.13968763 
    9.731000    11.927197     2.769444    -3.337904    -3.254977  -2.51368763 
    9.732000    12.873457    -4.587856    -6.151904    -1.379977   4.37201237 
    9.733000    26.120987     2.769444    -5.526904    -6.067977   6.56291237 
    9.734000    31.798487    10.126744     0.727096    -5.442977   5.31101237 
    9.735000    29.905987    15.644744    10.109096    -3.254977  -1.26178763 
    9.736000    23.282227    11.966044     9.171096     4.872023  -8.77348763 
    9.737000    20.443477     4.608744     7.607096     4.560023 -10.65138763 
    9.738000    17.604717     0.930044     3.229096     0.809023  -4.70458763 
    9.739000    16.658467     0.930044    -4.900904    -0.441977  -5.01758763 
    9.740000    20.443477    -0.909256    -8.653904    -3.254977  -0.32278763 
    9.741000    19.497217    -2.748556    -9.278904    -7.318977   3.12001237 
    9.742000    20.443477    -6.427256    -5.838904    -4.192977  12.19671237 
    9.743000    26.120987   -13.784556    -3.649904     0.809023  15.01351237 
    9.744000    33.690987   -15.623856     1.040096     0.809023  13.76161237 
    9.745000    33.690987   -10.105856     5.731096     3.309023   6.56291237 
    9.746000    23.282227   -10.105856     8.232096     4.247023   2.80711237 
    9.747000    23.282227    -4.587856     4.793096     5.498023   4.05901237 
    9.748000    25.174787   -13.784556     6.356096     1.434023  -0.94878763 
    9.749000    19.497217   -22.981156     3.542096    -2.941977  -4.39158763 
    9.750000    24.228487   -28.499156     1.040096    -2.941977  -7.52148763 
    9.751000    23.282227   -26.659856    -1.460904     2.372023  -7.52148763 
    9.752000    29.905987   -35.856456     0.415096     4.247023  -7.83448763 
    9.753000    28.013487   -41.374456     2.604096    -4.504977  -0.94878763 
    9.754000    27.067287   -30.338456    -1.148904    -7.318977   6.24991237 
    9.755000    27.067287   -28.499156    -8.653904    -6.693977   6.56291237 
    9.756000    19.497217   -32.177756    -4.275904    -7.943977   4.99801237 
    9.757000    13.819707   -39.535056     7.607096    -6.067977   4.99801237 
    9.758000    13.819707   -46.892356    14.487096    -2.004977  -0.00978763 
    9.759000    16.658467   -50.571056    11.672096     5.810023  -5.33058763 
    9.760000    24.228487   -50.571056     2.604096    10.187023  -2.82668763 
    9.761000    27.067287   -41.374456     4.167096     5.185023  -3.45268763 
    9.762000    30.852287   -32.177756     2.916096    -0.128977  -5.64358763 
    9.763000    29.905987   -30.338456    -2.086904     0.183023  -2.20068763 
    9.764000    27.067287   -35.856456    -2.086904     2.372023   2.49411237 
    9.765000    17.604717   -34.017156    -2.399904     3.622023   4.37201237 
    9.766000    23.282227   -32.177756    -3.024904    -0.441977   9.06681237 
    9.767000    27.067287   -17.463156    -9.904904     1.746023   7.50191237 
    9.768000    23.282227    -4.587856    -4.275904    -3.254977   0.92911237 
    9.769000    17.604717    -2.748556    -2.711904   -21.697977   5.31101237 
    9.770000    18.550967   -10.105856    -3.649904   -22.948977   0.30321237 
    9.771000    28.013487   -13.784556    -4.588904    -3.567977  -4.07858763 
    9.772000    28.013487    -4.587856    -2.711904     6.748023  -2.82668763 
    9.773000    24.228487     4.608744    -6.151904     7.373023   1.86811237 
    9.774000    22.335977     0.930044    -5.526904     5.810023   0.61621237 
    9.775000    18.550967    -6.427256     5.105096     4.560023  -2.51368763 
    9.776000    23.282227   -19.302456     5.105096     2.684023  -2.20068763 
    9.777000    29.905987   -19.302456    -0.522904     2.372023  -9.71238763 
    9.778000    30.852287   -10.105856    -5.213904    -8.568977 -13.78118763 
    9.779000    30.852287    -0.909256     2.291096   -12.007977 -14.09418763 
    9.780000    32.744787    -6.427256     6.982096    -6.380977  -5.64358763 
    9.781000    36.529787   -19.302456     2.916096    -0.753977  -0.63578763 
    9.782000    35.583487   -21.141856    -6.776904     3.309023  -8.14748763 
    9.783000    29.905987    -8.266556    -6.776904     4.872023 -11.90328763 
    9.784000    24.228487     4.608744    -6.151904     9.874023 -14.09418763 
    9.785000    19.497217     2.769444    -2.086904     7.686023  -8.77348763 
    9.786000    26.120987    -6.427256     1.353096    -2.004977  -1.57478763 
    9.787000    39.368487   -15.623856     5.105096    -4.817977   4.68501237 
    9.788000    41.260987   -21.141856     1.666096    -4.504977   3.74601237 
    9.789000    35.583487   -19.302456    -5.838904    -0.441977  -1.57478763 
    9.790000    25.174787   -21.141856    -7.402904     0.183023  -6.26958763 
    9.791000    27.067287   -32.177756    -3.337904    -6.380977 -12.84228763 
    9.792000    34.637287   -41.374456    -2.399904    -9.193977 -14.72018763 
    9.793000    37.475987   -54.249706    -2.399904    -3.254977  -8.77348763 
    9.794000    40.314787   -52.410376    -3.024904    -2.941977  -6.58248763 
    9.795000    41.260987   -37.695756     5.418096    -5.130977  -0.00978763 
    9.796000    38.422287   -24.820456     8.232096    -5.442977   1.86811237 
    9.797000    36.529787   -11.945156     4.480096   -10.131977   2.80711237 
    9.798000    28.959787    -8.266556     4.793096   -17.321977   1.86811237 
    9.799000    28.959787   -10.105856     6.356096    -9.193977  -3.13968763 
    9.800000    32.744787   -19.302456     4.480096    -2.316977 -11.59028763 
    9.801000    28.959787   -17.463156    -0.210904    -5.130977 -19.10198763 
    9.802000    25.174787   -10.105856     2.291096    -9.819977 -23.79678763 
    9.803000    28.013487    -8.266556     1.353096   -12.007977 -24.73578763 
    9.804000    38.422287    -6.427256    -4.900904    -8.256977 -11.59028763 
    9.805000    44.099787   -13.784556    -0.835904    -2.629977  -0.00978763 
    9.806000    41.260987   -15.623856     1.978096    -4.504977   4.99801237 
    9.807000    40.314787   -21.141856    -3.962904    -8.256977   9.69281237 
    9.808000    32.744787   -19.302456    -7.402904    -0.128977  10.31871237 
    9.809000    26.120987   -10.105856    -9.904904     8.936023   7.18891237 
    9.810000    22.335977     6.448044    -9.904904     8.624023  -1.26178763 
    9.811000    25.174787    -4.587856     1.978096    -0.128977   1.86811237 
    9.812000    30.852287    -4.587856    14.174096    -9.506977  -0.00978763 
    9.813000    29.905987    -8.266556    16.050096   -13.570977   0.61621237 
    9.814000    26.120987    -4.587856    10.109096   -10.444977  -0.63578763 
    9.815000    31.798487     2.769444     0.727096    -4.504977  -4.39158763 
    9.816000    35.583487    -4.587856   -12.718904    -3.567977  -4.07858763 
    9.817000    38.422287    -2.748556   -19.597904    -3.567977  -5.64358763 
    9.818000    29.905987     0.930044   -19.597904    -1.691977  -5.33058763 
    9.819000    28.959787     8.287344   -11.780904    -2.004977  -0.63578763 
    9.820000    28.013487    10.126744    -8.027904    -2.316977   4.68501237 
    9.821000    26.120987    13.805344    -3.337904    -5.755977   9.69281237 
    9.822000    27.067287    17.484044     2.291096    -7.943977  10.00581237 
    9.823000    28.959787    15.644744     3.855096    -1.379977   3.43301237 
    9.824000    34.637287     2.769444     4.480096     0.183023   0.92911237 
    9.825000    28.959787     0.930044     2.291096    -2.004977  -3.76568763 
    9.826000    27.067287     6.448044    -3.337904    -1.691977 -10.33838763 
    9.827000    28.013487    11.966044    -4.900904    -4.192977 -10.33838763 
    9.828000    33.690987    15.644744    -1.460904    -1.379977  -5.64358763 
    9.829000    35.583487    24.841344    -0.210904     2.684023   2.80711237 
    9.830000    37.475987    35.877244     1.978096     1.434023   7.18891237 
    9.831000    38.422287    34.037944     4.167096    -8.568977   8.44081237 
    9.832000    43.153587    24.841344    -3.649904   -13.257977   3.74601237 
    9.833000    41.260987    17.484044   -11.154904   -10.756977   0.61621237 
    9.834000    36.529787    24.841344    -5.213904    -6.380977   0.92911237 
    9.835000    31.798487    23.002044     4.167096    -8.256977   2.18111237 
    9.836000    36.529787    13.805344    10.109096    -3.879977   8.12781237 
    9.837000    31.798487    11.966044     2.604096     1.746023   2.18111237 
    9.838000    32.744787    19.323344    -5.526904     3.622023  -8.77348763 
    9.839000    37.475987    23.002044    -2.086904     2.372023  -9.08638763 
    9.840000    36.529787    15.644744    12.610096    -4.504977  -7.83448763 
    9.841000    29.905987     8.287344    22.304096   -11.069977  -3.76568763 
    9.842000    34.637287     4.608744    11.672096   -16.383977   2.49411237 
    9.843000    38.422287     8.287344    -2.711904   -14.820977   6.24991237 
    9.844000    39.368487     8.287344   -10.216904    -8.568977   4.05901237 
    9.845000    43.153587     4.608744    -8.653904    -4.504977  -2.51368763 
    9.846000    35.583487     4.608744    -2.399904    -7.005977 -14.72018763 
    9.847000    26.120987     2.769444     8.545096   -11.382977 -10.96438763 
    9.848000    24.228487    11.966044    15.112096    -6.693977  -0.00978763 
    9.849000    27.067287    -0.909256    12.610096    -0.441977   8.12781237 
    9.850000    27.067287    -0.909256     3.542096     2.059023   5.93691237 
    9.851000    25.174787     4.608744     1.353096     2.372023  -0.32278763 
    9.852000    29.905987    -2.748556    -2.086904    -2.629977  -5.01758763 
    9.853000    36.529787    -6.427256    -3.024904    -8.568977   2.18111237 
    9.854000    38.422287    -6.427256    -5.526904    -7.630977   8.75381237 
    9.855000    37.475987    -4.587856    -3.024904    -3.879977   9.06681237 
    9.856000    41.260987    -2.748556    -2.399904    -0.753977   1.86811237 
    9.857000    42.207287    -4.587856    -9.591904    -0.128977  -6.58248763 
    9.858000    45.046087    -6.427256   -20.848904    -2.316977 -10.33838763 
    9.859000    43.153587    -8.266556   -15.845904    -8.881977  -6.26958763 
    9.860000    45.992287    -2.748556    -4.275904   -16.071977  -0.00978763 
    9.861000    47.884787     0.930044     5.418096    -9.819977   4.37201237 
    9.862000    42.207287     0.930044     5.731096    -1.691977  -0.32278763 
    9.863000    41.260987    -2.748556     2.291096     8.624023  -0.94878763 
    9.864000    45.046087    -2.748556    -3.024904     6.748023  -3.76568763 
    9.865000    45.992287    -6.427256    -3.962904    -6.067977  -7.20848763 
    9.866000    45.992287   -11.945156    -4.900904   -14.820977  -2.20068763 
    9.867000    40.314787   -21.141856    -0.210904    -4.192977   5.31101237 
    9.868000    40.314787   -17.463156     6.669096    11.437023   8.75381237 
    9.869000    46.938587    -6.427256     6.356096    18.627023   9.37981237 
    9.870000    54.508587     0.930044     0.102096    13.938023  13.13561237 
    9.871000    48.831087     2.769444    -4.900904     6.123023   9.37981237 
    9.872000    49.777287     0.930044    -4.588904     3.622023  -1.57478763 
    9.873000    47.884787    -4.587856    -4.275904     3.935023  -4.70458763 
    9.874000    47.884787   -13.784556    -0.835904    -0.441977  -0.94878763 
    9.875000    48.831087   -11.945156     6.356096    -0.753977   2.80711237 
    9.876000    54.508587    -2.748556     1.666096    -2.004977   1.86811237 
    9.877000    56.401087    -0.909256    -4.900904    -6.693977   3.43301237 
    9.878000    54.508587    -4.587856    -3.337904    -7.943977   6.56291237 
    9.879000    51.669787   -13.784556    -3.962904    -8.256977   7.18891237 
    9.880000    45.992287   -10.105856     0.415096    -6.067977   6.56291237 
    9.881000    46.938587   -10.105856     1.353096    -0.753977  -4.70458763 
    9.882000    51.669787   -21.141856     0.727096    -4.504977 -12.84228763 
    9.883000    57.347287   -26.659856     2.604096    -9.506977 -13.15528763 
    9.884000    63.024887   -26.659856     3.229096   -11.382977 -11.90328763 
    9.885000    59.239787   -10.105856     2.916096    -3.567977  -5.33058763 
    9.886000    55.454787    -6.427256    -2.086904     9.249023  -4.39158763 
    9.887000    62.078587    -8.266556    -4.275904    14.876023   1.86811237 
    9.888000    64.917387   -10.105856    -3.962904     6.748023   7.81491237 
    9.889000    66.809887   -11.945156    -2.711904    -2.316977   5.31101237 
    9.890000    69.648587   -19.302456    -4.900904    -4.504977   0.30321237 
    9.891000    73.433587   -22.981156    -1.148904    -1.379977 -12.21628763 
    9.892000    72.487387   -22.981156     6.982096    -5.130977 -21.91888763 
    9.893000    68.702387   -21.141856     4.480096    -7.943977 -21.60588763 
    9.894000    68.702387   -19.302456    -1.148904    -6.067977 -15.34618763 
